title,gender,category,subcategory,brand,color,size,size_notes,waist,inseam,rise,fit,material,pattern,condition,price_usd,compare_at_usd,availability,era,description,model_info,care_instructions,sku,product_url,image_urls,product_handle,product_type,tags
2000s Denny Rose Mock Neck Camo Tank,Women,Tops,Tank,Denny Rose,Green,S,,27,,,,,,,35.00,,Sold out,,"2000s Mock Neck Camo Tank, Size S. Product details: Camouflage pattern with glitter finish, red text 'MUSIC' and 'VEGAS', keyhole neckline, halter design. Brand: Denny Rose Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/2000s-mock-neck-camo-tank-133119,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_928---O-SH2I.webp?v=1734304520|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_935---D8EVJK.webp?v=1734304520|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_937---g55TO.webp?v=1734304520|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_941---36QFOw.webp?v=1734304520,2000s-mock-neck-camo-tank-133119,Top,"2000s,Denny Rose,Dropstitch,Green,Length: 0 inch,Pit to pit: 0 inch,S,Top,Women's Top"
Paris Sylvia Rielle Mesh Multicolor Top,Women,Tops,Top,Paris Sylvia Rielle,,S,,27,,,,,,,30.00,,In stock,,"Mesh Paris Sylvia Rielle Multicolor Top, Size S. Product details: Mesh fabric with multicolored floral print, button-up front, collared neckline, sheer material. Brand: Paris Sylvia Rielle Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/mesh-paris-sylvia-rielle-multicolor-top-176712,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_614---uJ1fC.webp?v=1734304563|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_612---QBlvOf.webp?v=1734304563|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_615---S0iY34.webp?v=1734304563|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_619---f0S7un.webp?v=1734304563|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_625---pRteCt.webp?v=1734304563,mesh-paris-sylvia-rielle-multicolor-top-176712,Top,"90s,Dropstitch,Length: 0 inch,Multicolor,Paris Sylvia Rielle,Pit to pit: 0 inch,S,Top,Women's Top"
"Vintage Mesh ""Rare"" Artist Long-Sleeves",Women,Tops,Top,Nafnaf,,L,,27,20,,,,,,55.00,,Sold out,,"Vintage Mesh ""Rare"" Artist Long-Sleeves in Multicolor, size L. Product details: Multicolor mesh with artistic collage prints, long sleeves, transparent fabric. Brand: Nafnaf Waist/ Pit to Pit: 15 in Inseam/Length: 20 in Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/vintage-mesh-rare-artist-long-sleeves-187663,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_198---R0gOkp.webp?v=1734304591|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_202---J4tjEc.webp?v=1734304591|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_204---lUTVqU.webp?v=1734304591|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_220---vuwtHc.webp?v=1734304591,vintage-mesh-rare-artist-long-sleeves-187663,Top,"2000s,Dropstitch,L,Length: 20 inch,Multicolor,Nafnaf,Pit to pit: 15 inch,Top,Women's Top"
"1990s Mesh Purple ""Morgan"" De Toi Top",Women,Tops,Top,Morgan De Toi,,S/M / Purple,,27,18,,,,,,60.00,,Sold out,,"1990s Mesh Morgan De Toi Top in Purple, Size S/M. Product details: Semi-sheer fabric, logo print, flutter sleeves. Brand: Morgan De Toi Waist/ Pit to Pit: 12 in Inseam/Length: 18.5 in Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/1990s-mesh-purple-morgan-de-toi-top-491361,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_134---9-fdbS.webp?v=1734304601|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_142---HIussU.webp?v=1734304601|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_137---EzWeWv.webp?v=1734304601|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_145---NQpqJD.webp?v=1734304601,1990s-mesh-purple-morgan-de-toi-top-491361,Top,"90s,Dropstitch,Length: 18.5 inch,Morgan De Toi,Pit to pit: 12 inch,Purple,S/M,Top,Women's Top"
"1990s ""MEXX"" Aquamarine Lace Camisole",Women,Tops,Top,MEXX,,S,,27,13,,,,,,32.00,,In stock,,"1990s Lace Camisole in Aquamarine, Size S. Product details: Teal green, ruched body, lace trim at neckline, adjustable straps Brand: MEXX Waist/ Pit to Pit: 14 in Inseam/Length: 13 in Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/1990s-aquamarine-lace-camisole-543815,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_116---G0LMuk.webp?v=1734304603|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_118---awiZ7G.webp?v=1734304603|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_126---D1SvsN.webp?v=1734304603|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_120---gj9J14.webp?v=1734304603|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_124---oT3slw.webp?v=1734304603,1990s-aquamarine-lace-camisole-543815,Camisole,"90s,Aquamarine,Camisole,Dropstitch,Length: 0 inch,MEXX,Pit to pit: 14 inch,S,Women's Top"
Vintage 2000s Evalinka Tank Top,Women,Tops,Tank,Evalinka,,S,,27,21,,,,,,54.00,,In stock,,"Vintage 2000s Evalinka Tank top in Multicolor, size S. Product details: Multicolor mesh tank with abstract pastel design, vertical stripe accents, panel detailing Brand: Evalinka Waist/ Pit to Pit: 14 in Inseam/Length: 21 in Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/vintage-2000s-evalinka-tank-top-362432,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_106---Lc_g-w.webp?v=1734304606|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_108---K0ozC3.webp?v=1734304606|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_109---Zqh0X.webp?v=1734304606|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_112---X_9Ey7.webp?v=1734304606,vintage-2000s-evalinka-tank-top-362432,Tank top,"2000s,Dropstitch,Evalinka,Length: 21 inch,Multicolor,Pit to pit: 14 inch,S,Tank top,Women's Top"
1990s Crochet Mesh Top,Women,Tops,Top,Esisto,Green,S,,27,24,,,,,,45.00,,Sold out,,"1990s Crochet Mesh Top in Green, Size S. Product details: Olive green, lace crochet details at the sleeves and neckline Brand: Esisto Waist/ Pit to Pit: 12 in Inseam/Length: 24 in Model Measurements: Height 5'6; Bust 25""; Waist 27""; Hips 26""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/1990s-crochet-mesh-top-104607,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_097---9dVZwP.webp?v=1734304608|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_085---7UnBCg.webp?v=1734304609|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_088---Gkrkok.webp?v=1734304609|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_092---ZfJq0A.webp?v=1734304609|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/12_10_24_Emma_shoot_104---Q5CMbs.webp?v=1734304608,1990s-crochet-mesh-top-104607,Top,"90s,Dropstitch,Esisto,Green,Length: 0 inch,Pit to pit: 12 inch,S,Top,Women's Top"
B.U.M. Authentic 1990s Red Crewneck.,Women,Tops,Sweatshirt,B.U.M. Authentic,,Default Title,,29,,,,,,,30.00,,Sold out,,"B.U.M. Authentic 1990s Red Crewneck, Size M Product details: Made in Peru. 1990s Red Crewneck with ""B.U.M. Around First Class the Coast Equipment Authentic"" printed in bold font. No graphics on back. Brand: B.U.M. Authentic Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/b-u-m-authentic-1990s-red-crewneck,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05020.png?v=1736890677|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05004.png?v=1736890678|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05007.png?v=1736890678,b-u-m-authentic-1990s-red-crewneck,Sweater,"1990s,New Arrivals,sweater,vintage,women's,Women's Top"
Mr. Dagger 2000s Graphic Sweater,Women,Tops,Sweatshirt,Mr. Dagger,,Default Title,,29,,,,,,,75.00,,Sold out,,"Mr. Dagger 2000s Graphic Sweater, Size 3XL Product details: Graphic sweater with metal hole details on shoulder and side. Rose patches stitched on and metallic silver graphics of dagger, with text ""MCDG 1400."" Original tag still attached, unused item. Brand: Mr. Dagger. Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/mr-dagger-2000s-graphic-sweater,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05552.png?v=1736891486|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05529.png?v=1736891486|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05540.png?v=1736891486|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05517.png?v=1736891485|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05555.png?v=1736891486,mr-dagger-2000s-graphic-sweater,Sweater,"men's top,New Arrivals,sweater,sweatshirt,vintage,women's,Women's Top"
Neon Pink Mossy Oak Polyester Hoodie,Women,Tops,Hoodie,Mossy Oak,,Default Title,,29,,,,,,,12.00,,Sold out,,"Neon Pink Mossy Oak Hoodie, Size S/M Product details: 100% Polyester. Authentic Mossy Oak hoodie with camouflage print graphics all over. With neon pink stitching, straps, and inner lining of hood. Brand: Mossy Oak Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/neon-pink-mossy-oak-polyester-hoodie,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05501.png?v=1736891793|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05509.png?v=1736891793,neon-pink-mossy-oak-polyester-hoodie,Sweater,"hoodie,New Arrivals,vintage,women's,Women's Outerwear,Women's Top"
Vintage 1990s Harley Davidson Graphic White Button-Up,Women,Tops,Blouse,Harley Davidson,,Default Title,,29,,,,,,,60.00,,In stock,,"Vintage 1990s Harley Davidson Graphic White Button-Up, Size XXL Product details: White button-up with ""Harley Davidson"" logo stitched on chest. ""American Legend"" large graphic embroidered on back. Brand: Harley Davidson Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/vintage-1990s-harley-davidson-graphic-white-button-up,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05476.png?v=1747255465|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05469.png?v=1747255465|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05471.png?v=1747255465|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05484.png?v=1736892040,vintage-1990s-harley-davidson-graphic-white-button-up,Blouse,"men's top,New Arrivals,vintage,women's,Women's Top"
1990s American Tradition Camouflage Button-Up,Women,Tops,Top,American Tradition,,Default Title,,29,,,,,,,25.00,,In stock,,"1990s American Tradition Camouflage Button-Up, Size XL Product details: Camouflage Button-Up with black net details. With mini and large pockets. Brand: American Tradition Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/1990s-american-tradition-camouflage-button-up,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05345.png?v=1736893198|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05360.png?v=1736893198|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05368.png?v=1736893198|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05376.png?v=1736893198,1990s-american-tradition-camouflage-button-up,Top,"men's top,New Arrivals,vintage,Women's Top"
Distressed Vintage A-COLD-WALL x Converse Collab Sweater,Women,Tops,Sweater,A-COLD-WALL x Converse,,Default Title,,29,,,,,,,62.00,,Sold out,,"Distressed Vintage A-COLD-WALL x Converse Collab Sweater , Size M Product details: Distressed brown sweater. ACW_CNVS text on top back. Brand: A-COLD-WALL x Converse Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small . Please note: All items are used and in preloved condition.",,,,https://roguegarms.com/products/distressed-vintage-a-cold-wall-x-converse-collab-sweater,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05097.png?v=1738086674|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05100.png?v=1738086674|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/DSC05104.png?v=1738086674,distressed-vintage-a-cold-wall-x-converse-collab-sweater,Sweater,"Men's Outwear,men's top,New Arrivals,vintage,women's,Women's Outerwear,Women's Top"
"Kitson LA ""Snow Bunny Club"" Silver Deadstock Coat",Women,Tops,Top,Kitson LA,,Default Title,,29,,,,,,,135.00,,In stock,,"Kitson LA ""Snow Bunny Club"" Silver Deadstock Coat, Size Medium. Product details: Metallic Silver Zip-Up Winter Coat. Three multicolored patches sewn onto front, with two small front pockets. Cinched waistband and faux fur hoodie lining. Brand: Kitson LA Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/kitson-la-snow-bunny-club-silver-deadstock-coat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-017.png?v=1738086991|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-030.png?v=1738086990|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-023.png?v=1738086990,kitson-la-snow-bunny-club-silver-deadstock-coat,Jacket,"1990s,2000s,New Arrivals,vintage,women's,Women's Top"
Akademiks 1990s White Deadstock Skii Coat,Women,Tops,Top,Akademiks,,Default Title,,29,,,,,,,115.00,,In stock,,"Akademiks 1990s White Deadstock Skii Coat, Size XL Product details: White puffer coat with faux fur hood. Silk multicolored lining inside. Contains liquid-proof inner pocket on bottom left hand-side. Brand: Akademiks Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/akdmks-1990s-white-deadstock-skii-coat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-055.png?v=1738087416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-060.png?v=1738087416,akdmks-1990s-white-deadstock-skii-coat,Jacket,"New Arrivals,vintage,women's,Women's Top"
Baby Phat 1990s Deadstock Trench Puffercoat,Women,Tops,Top,Baby Phat,,Default Title,,29,,,,,,,115.00,,In stock,,"Baby Phat 1990s Deadstock Trench Puffercoat, Size XS. Product details: Black trench with purple silk lining. Faux fur hood. Large button details with zipper. Brand: Baby Phat Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/baby-phat-1990s-deadstock-trench-puffercoat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-209.png?v=1738087799|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-215.png?v=1738087799|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-229.png?v=1738087799|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-236.png?v=1738087799,baby-phat-1990s-deadstock-trench-puffercoat,vintage,"New Arrivals,Outerwear,vintage,women's,Women's Outerwear,Women's Top"
Akademiks 1990s Black Deadstock Puffer,Women,Tops,Top,Akademiks,,Default Title,,29,,,,,,,95.00,,In stock,,"Akademiks 1990s Black Deadstock Skii Coat, Size Small. Product details: Black puffer coat with faux fur hood. Silk multicolored lining inside. Contains liquid-proof inner pocket on bottom left hand-side. Brand: Akademiks Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/akdmks-1990s-black-deadstock-puffer,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-167.png?v=1738088046|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-170.png?v=1738088046|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-177.png?v=1738088046|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-189.png?v=1738088046,akdmks-1990s-black-deadstock-puffer,Jacket,"Men's Outwear,New Arrivals,Outerwear,vintage,women's,Women's Outerwear,Women's Top"
Akademiks 1990s Deadstock Black Coat,Women,Tops,Top,Akademiks,,Default Title,,29,,,,,,,95.00,,In stock,,"Akademiks 1990s Deadstock Black Coat, Size Small Product details: Black coat with faux fur lining inside. Contains velcro inner pocket on bottom left hand-side. Multiple pockets throughout. Brand: Akademiks Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/akdsmks-1990s-deadstock-black-coat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-148.png?v=1738088316|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-153.png?v=1738088316|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-158.png?v=1738088316,akdsmks-1990s-deadstock-black-coat,Jacket,"New Arrivals,Outerwear,vintage,women's,Women's Outerwear,Women's Top"
Original 1990s Plaid Akademiks Coat,Women,Tops,Top,Akademiks,,Default Title,,29,,,,,,,115.00,,In stock,,"Original 1990s Plaid Akademiks Coat, Size Medium Product details: Brown and burgundy plaid with purple silk lining. Akademiks logo patch on left chest. Arms cuffed with ""A"" zippers and ingrained buttons. Elbows covered with black. Logo also embroidered on upper back with gold metallic thread. Brand: Akdmks Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/original-1990s-plaid-akademiks-coat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-131.png?v=1738088690|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-128.png?v=1738088690|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-134.png?v=1738088690,original-1990s-plaid-akademiks-coat,vintage,"New Arrivals,Outerwear,vintage,women's,Women's Outerwear,Women's Top"
Miss Sixty 1990s Cream Deadstock Puffer Coat,Women,Tops,Top,Miss Sixty,,Default Title,,29,,,,,,,115.00,,In stock,,"Miss Sixty 1990s Cream Deadstock Puffer Coat, Size XS Product details: Cream fitted puffer coat with brown inner lining. ""Miss Sixty"" clover logo embroidered on left arm. Item includes additional buttons and original tag. Brand: Miss Sixty Model Measurements: Height 5'8; Bust 22""; Waist 29""; Hips 27""; Typically wears size small .",,,,https://roguegarms.com/products/miss-sixty-1990s-cream-deadstock-puffer-coat,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-102.png?v=1738089215|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JAN28-097.png?v=1738089215,miss-sixty-1990s-cream-deadstock-puffer-coat,Jacket,"New Arrivals,Outerwear,vintage,women's,Women's Outerwear,Women's Top"
